cutout_id,Mvir,redshift
372511,203377400000000.0,0.6914
372512,162817200000000.0,0.6908
372549,184827300000000.0,0.6891
372584,115144700000000.0,0.6877
372589,110915600000000.0,0.6882
372595,257970200000000.0,0.6882
372637,100823700000000.0,0.6911
372704,203089000000000.0,0.6914
372708,109570000000000.0,0.6902
372722,115336900000000.0,0.69
372733,180790600000000.0,0.6888
372735,131291800000000.0,0.6885
372741,401660700000000.0,0.6885
372748,135520800000000.0,0.6885
372749,121584300000000.0,0.6877
372752,122161000000000.0,0.6882
372768,199532800000000.0,0.6914
372770,152533000000000.0,0.6882
372773,139653700000000.0,0.688
372800,128985100000000.0,0.6897
372812,342550500000000.0,0.6911
372816,100150900000000.0,0.6894
372844,257970200000000.0,0.6905
372853,124852200000000.0,0.688
372856,104572100000000.0,0.6891
372861,168968500000000.0,0.6877
372862,171467500000000.0,0.6894
372879,103418700000000.0,0.6917
372889,115144700000000.0,0.6885
372916,135328600000000.0,0.6885
372919,151668000000000.0,0.69
372950,103322600000000.0,0.692
372970,150803000000000.0,0.6911
372974,117066900000000.0,0.6882
372978,101208100000000.0,0.6897
373018,222215700000000.0,0.6888
373022,165796800000000.0,0.6917
373026,161375500000000.0,0.6914
373031,186941900000000.0,0.6877
373035,174831500000000.0,0.6911
373038,220581800000000.0,0.6908
373052,117739700000000.0,0.6908
373072,117259200000000.0,0.6891
373096,112357300000000.0,0.6905
373114,127158900000000.0,0.6908
373135,117547500000000.0,0.6911
373148,139173200000000.0,0.6902
373179,144171100000000.0,0.69
373190,216737200000000.0,0.6891
373195,119277600000000.0,0.6874
373202,155128100000000.0,0.6917
373215,116586400000000.0,0.6911
373221,142152700000000.0,0.6917
373234,133983000000000.0,0.6888
373235,126678300000000.0,0.6897
373236,148015700000000.0,0.6877
373253,106013800000000.0,0.6902
373255,112357300000000.0,0.688
373261,173293700000000.0,0.6888
373262,128120100000000.0,0.6888
373264,128216200000000.0,0.6902
373301,226733100000000.0,0.6911
373323,107743900000000.0,0.6874
373342,241342400000000.0,0.6905
373343,153013600000000.0,0.6882
373347,103418700000000.0,0.69
373367,113991300000000.0,0.6894
373372,124179400000000.0,0.6894
373373,176946000000000.0,0.6885
373390,123698800000000.0,0.6877
373399,101304200000000.0,0.6877
373418,111972900000000.0,0.6877
373423,167046200000000.0,0.692
373437,105533200000000.0,0.6874
373447,220677900000000.0,0.6877
373453,150995200000000.0,0.6897
373462,141287700000000.0,0.6911
373509,124948300000000.0,0.688
373519,169929700000000.0,0.6917
373562,175215900000000.0,0.6905
373591,364656800000000.0,0.6917
373610,269311600000000.0,0.6917
373615,102265400000000.0,0.6894
373616,119085300000000.0,0.6908
373630,102842100000000.0,0.6914
373637,329382900000000.0,0.6908
373641,114087400000000.0,0.6891
373646,483165400000000.0,0.6885
373655,110531200000000.0,0.6914
373666,315350300000000.0,0.6882
373670,102361500000000.0,0.6902
373674,202416200000000.0,0.692
373682,146670100000000.0,0.6877
373684,178579900000000.0,0.6908
373686,124756100000000.0,0.69
373687,140134300000000.0,0.688
373743,150514600000000.0,0.6914
373752,125236600000000.0,0.6917
373757,116298000000000.0,0.688
373760,126870600000000.0,0.6882
373772,310448400000000.0,0.6877
373794,156858200000000.0,0.69
373808,113895200000000.0,0.6891
373811,127543400000000.0,0.6885
373826,130619000000000.0,0.688
373843,127062800000000.0,0.688
373847,119662000000000.0,0.6908
373859,366963500000000.0,0.6914
373871,145228400000000.0,0.6888
373922,129754000000000.0,0.6914
373937,134175200000000.0,0.6891
373974,115240800000000.0,0.6911
373975,200397800000000.0,0.6882
373982,266139800000000.0,0.6891
373985,137154800000000.0,0.69
373992,189056400000000.0,0.6902
374012,190305900000000.0,0.6894
374026,418576800000000.0,0.6905
374031,247493700000000.0,0.6908
374041,294205200000000.0,0.692
374091,116682500000000.0,0.6911
374093,134751900000000.0,0.6911
374102,116778600000000.0,0.6917
374111,149169000000000.0,0.6874
374125,122737700000000.0,0.6894
374151,111492300000000.0,0.69
374164,121007600000000.0,0.6874
374168,123794900000000.0,0.6877
374185,231250400000000.0,0.6874
374194,113222400000000.0,0.6905
374197,244802500000000.0,0.6897
374202,114375700000000.0,0.6897
374204,208183100000000.0,0.6908
374219,125813300000000.0,0.6877
374225,101112000000000.0,0.6874
374226,154551400000000.0,0.6911
374257,101015900000000.0,0.6891
374270,124467700000000.0,0.6905
374280,161471600000000.0,0.69
374282,248935400000000.0,0.6905
374296,117643600000000.0,0.6877
374304,126390000000000.0,0.6874
374315,132733500000000.0,0.6902
374317,183770100000000.0,0.6922
374320,227021400000000.0,0.6877
374334,111972900000000.0,0.6891
374343,111204000000000.0,0.6874
374407,255663400000000.0,0.6911
374412,173582000000000.0,0.6905
374414,117451400000000.0,0.6877
374433,134271400000000.0,0.6888
374434,110242800000000.0,0.6911
374456,122929900000000.0,0.6894
374470,157434800000000.0,0.6894
374484,140230400000000.0,0.692
374487,111588400000000.0,0.6897
374500,163201700000000.0,0.6905
374506,107167200000000.0,0.6902
374515,212892700000000.0,0.6905
374517,199628900000000.0,0.6902
374525,110723400000000.0,0.6885
374528,103611000000000.0,0.6885
374549,116009700000000.0,0.6894
374556,131195700000000.0,0.6882
374557,209720900000000.0,0.69
374580,360139400000000.0,0.6885
374593,113895200000000.0,0.6908
374621,112357300000000.0,0.6902
374635,309871700000000.0,0.6882
374647,147150600000000.0,0.6911
374655,407812000000000.0,0.6891
374657,129561800000000.0,0.6908
374668,112261200000000.0,0.6874
374671,129561800000000.0,0.6917
374675,202704600000000.0,0.6877
374689,153109700000000.0,0.6882
374693,174543100000000.0,0.69
374728,142537200000000.0,0.6874
374731,131387900000000.0,0.6874
374734,184539000000000.0,0.6877
374736,130138400000000.0,0.6897
374752,110819500000000.0,0.6905
374761,390992000000000.0,0.6891
374771,113510700000000.0,0.6905
374792,107071100000000.0,0.6908
374815,104764300000000.0,0.692
374829,146189500000000.0,0.6905
374841,102169300000000.0,0.6902
374868,119085300000000.0,0.6894
374873,510461800000000.0,0.6911
374874,153686400000000.0,0.69
374875,383591200000000.0,0.6917
374905,169449100000000.0,0.6911
374914,221831300000000.0,0.688
374924,115625200000000.0,0.6914
374927,124563800000000.0,0.69
374936,106686600000000.0,0.6888
374961,133983000000000.0,0.6914
374963,123698800000000.0,0.6917
374970,224618600000000.0,0.6917
374979,135040300000000.0,0.6888
374981,135713100000000.0,0.6891
374983,125525000000000.0,0.6897
374985,110723400000000.0,0.6897
374995,101688700000000.0,0.6908
375003,113030100000000.0,0.6874
375004,111588400000000.0,0.6902
375014,448948800000000.0,0.6897
375021,378593300000000.0,0.6902
375051,250665500000000.0,0.6897
375055,108320600000000.0,0.6891
375070,112741800000000.0,0.6877
375077,408773100000000.0,0.6914
375087,299779800000000.0,0.6914
375097,126486100000000.0,0.69
375108,171659700000000.0,0.6882
375118,259700200000000.0,0.688
375127,232403800000000.0,0.6894
375138,318714200000000.0,0.6905
375144,146958400000000.0,0.6891
375145,109762300000000.0,0.6897
375174,164835600000000.0,0.6908
375175,205588000000000.0,0.6888
375182,254606200000000.0,0.6908
375187,374844900000000.0,0.69
375213,175408200000000.0,0.6877
375220,165124000000000.0,0.692
375227,139173200000000.0,0.6874
375232,164547300000000.0,0.6888
375244,115625200000000.0,0.6891
375268,188575800000000.0,0.69
375279,172428600000000.0,0.6897
375289,177811000000000.0,0.6877
375290,113702900000000.0,0.6885
375291,133790800000000.0,0.6891
375305,106302200000000.0,0.6888
375313,200109500000000.0,0.6911
375334,237497900000000.0,0.6902
375378,372153700000000.0,0.6911
375385,310160100000000.0,0.6914
375391,334188600000000.0,0.6897
375405,539392100000000.0,0.6888
375415,162432800000000.0,0.6894
375440,118508600000000.0,0.6914
375443,164066700000000.0,0.6877
375491,153109700000000.0,0.6917
375508,220966200000000.0,0.6917
375509,164162800000000.0,0.6908
375510,132253000000000.0,0.6888
375512,168488000000000.0,0.6894
375518,135328600000000.0,0.688
375548,191459200000000.0,0.6894
375577,134655800000000.0,0.6908
375580,151379700000000.0,0.6902
375583,153109700000000.0,0.6885
375585,301702100000000.0,0.6905
375587,128216200000000.0,0.6894
375590,156858200000000.0,0.6908
375595,160126000000000.0,0.69
375611,113702900000000.0,0.6874
375625,114183500000000.0,0.6911
375636,194919300000000.0,0.6914
375651,128120100000000.0,0.6871
375659,152917500000000.0,0.6902
375665,133694700000000.0,0.6914
375669,169064600000000.0,0.6877
375676,117066900000000.0,0.6902
375713,145420600000000.0,0.6905
375715,528915700000000.0,0.6897
375732,506617200000000.0,0.6908
375754,149361300000000.0,0.6877
375774,455580700000000.0,0.6914
375819,352258100000000.0,0.69
375826,268350500000000.0,0.6917
375832,172717000000000.0,0.69
375834,123794900000000.0,0.6911
375838,257585700000000.0,0.6902
375854,129273400000000.0,0.6882
375859,160894900000000.0,0.6882
375941,313524100000000.0,0.6917
375951,171948100000000.0,0.6908
375965,128985100000000.0,0.6877
375968,205972400000000.0,0.6925
375974,125236600000000.0,0.6888
375979,106494400000000.0,0.6874
375982,141191600000000.0,0.6888
375984,149841800000000.0,0.6885
375999,214911100000000.0,0.6891
376046,202704600000000.0,0.6914
376057,116201900000000.0,0.6894
376074,102842100000000.0,0.6908
376084,138115900000000.0,0.6905
376087,114568000000000.0,0.6908
376092,256047900000000.0,0.6891
376095,122353200000000.0,0.6894
376104,119373700000000.0,0.6891
376128,120623200000000.0,0.6897
376142,110819500000000.0,0.6874
376184,100823700000000.0,0.688
376237,150130200000000.0,0.6917
376254,117547500000000.0,0.69
376266,110819500000000.0,0.6914
376285,351104700000000.0,0.6908
376289,134848000000000.0,0.6888
376307,107359400000000.0,0.6911
376308,105052700000000.0,0.6908
376323,135616900000000.0,0.6874
376344,116394100000000.0,0.6908
376359,105533200000000.0,0.6908
376371,212316000000000.0,0.69
376373,207414200000000.0,0.6891
376387,221542900000000.0,0.6905
376397,103418700000000.0,0.6894
376427,108128300000000.0,0.6885
376431,141864400000000.0,0.6882
376454,183001200000000.0,0.6894
376458,111396200000000.0,0.6874
376464,103899300000000.0,0.6874
376467,107071100000000.0,0.6885
376481,207414200000000.0,0.6908
376487,122064900000000.0,0.6874
376493,245763700000000.0,0.6888
376506,223945800000000.0,0.6885
376513,155416400000000.0,0.6905
376514,190209700000000.0,0.6885
376515,151187400000000.0,0.6874
376552,121488200000000.0,0.688
376568,168103500000000.0,0.6877
376572,224041900000000.0,0.69
376579,118412500000000.0,0.6877
376608,215583900000000.0,0.6917
376614,133118000000000.0,0.688
376616,112165100000000.0,0.6894
376632,102457600000000.0,0.69
376647,127351100000000.0,0.6948
376667,108032200000000.0,0.6934
376672,168295700000000.0,0.6937
376675,105821600000000.0,0.696
376683,114952400000000.0,0.6942
376685,191459200000000.0,0.6957
376686,149841800000000.0,0.6945
376710,178483800000000.0,0.6928
376726,118604800000000.0,0.6934
376732,176946000000000.0,0.6937
376762,152917500000000.0,0.6942
376764,110435100000000.0,0.6948
376766,406178000000000.0,0.6945
376769,200205600000000.0,0.6948
376770,132445200000000.0,0.6928
376791,140711000000000.0,0.6917
376807,156089200000000.0,0.6937
376814,120623200000000.0,0.692
376818,108608900000000.0,0.694
376826,118412500000000.0,0.6928
376838,332650800000000.0,0.6925
376857,155224200000000.0,0.6942
376864,294205200000000.0,0.6948
376884,101208100000000.0,0.6954
376888,102073100000000.0,0.6951
376900,149649600000000.0,0.694
376912,170890800000000.0,0.6925
376914,203857900000000.0,0.6948
376916,118028100000000.0,0.6925
376917,282863700000000.0,0.6948
376945,111972900000000.0,0.696
376988,190402000000000.0,0.6942
376998,105629400000000.0,0.6937
377005,121584300000000.0,0.6925
377024,110915600000000.0,0.6942
377039,100727500000000.0,0.6917
377086,129657900000000.0,0.694
377102,175312100000000.0,0.6948
377105,107455500000000.0,0.6954
377125,148400100000000.0,0.6954
377129,207798600000000.0,0.6922
377134,117259200000000.0,0.6937
377138,452216700000000.0,0.6922
377153,102073100000000.0,0.696
377157,106302200000000.0,0.6954
377168,175600400000000.0,0.6922
377174,173678100000000.0,0.6954
377216,156665900000000.0,0.6954
377226,278442400000000.0,0.6931
377227,101015900000000.0,0.6928
377255,120046500000000.0,0.6954
377263,108897200000000.0,0.6925
377317,114568000000000.0,0.696
377318,138596500000000.0,0.6948
377321,579952300000000.0,0.6948
377326,115433000000000.0,0.6951
377334,106975000000000.0,0.6954
377343,114664100000000.0,0.6948
377353,137154800000000.0,0.6945
377373,151956300000000.0,0.6954
377388,105148800000000.0,0.6934
377394,147919500000000.0,0.6963
377403,213757700000000.0,0.696
377411,118700900000000.0,0.6925
377417,260084700000000.0,0.6954
377434,111396200000000.0,0.6922
377466,166181200000000.0,0.6928
377468,114856300000000.0,0.6951
377499,153398000000000.0,0.6931
377520,117835800000000.0,0.6937
377539,189440800000000.0,0.6928
377550,170602500000000.0,0.6942
377554,103226500000000.0,0.6957
377575,108320600000000.0,0.694
377576,290072300000000.0,0.6957
377577,229712600000000.0,0.6937
377594,129754000000000.0,0.6925
377600,117739700000000.0,0.6951
377610,102649800000000.0,0.6937
377624,233461100000000.0,0.6917
377636,163105600000000.0,0.6934
377641,513825800000000.0,0.6965
377643,162625000000000.0,0.6922
377645,111300100000000.0,0.6917
377659,354564800000000.0,0.6922
377676,134559700000000.0,0.6945
377685,163201700000000.0,0.6942
377695,104956600000000.0,0.692
377703,163105600000000.0,0.6931
377706,155704800000000.0,0.6931
377716,116586400000000.0,0.6942
377736,120142600000000.0,0.6931
377739,101015900000000.0,0.6931
377774,103611000000000.0,0.6925
377786,137250900000000.0,0.6948
377787,109281700000000.0,0.6917
377820,125525000000000.0,0.6957
377823,119662000000000.0,0.6954
377837,228559200000000.0,0.6928
377839,165508400000000.0,0.696
377852,159453200000000.0,0.6937
377853,182040000000000.0,0.6954
377863,144747800000000.0,0.6945
377873,200878400000000.0,0.6922
377881,107647800000000.0,0.6928
377885,156762000000000.0,0.694
377886,110819500000000.0,0.6922
377889,109762300000000.0,0.6945
377897,148015700000000.0,0.6928
377904,202800700000000.0,0.694
377905,134655800000000.0,0.6945
377913,132349100000000.0,0.6954
377916,100823700000000.0,0.6934
377917,182136200000000.0,0.692
377923,102361500000000.0,0.6917
377958,155512600000000.0,0.6931
377966,215391600000000.0,0.6931
377974,317560900000000.0,0.6928
377980,196937700000000.0,0.6931
377981,314389100000000.0,0.6922
377987,316695800000000.0,0.6937
378009,129273400000000.0,0.6928
378010,116778600000000.0,0.6925
378012,128504500000000.0,0.6957
378060,117835800000000.0,0.6945
378073,135905300000000.0,0.6957
378074,105052700000000.0,0.6948
378113,133983000000000.0,0.6931
378127,332650800000000.0,0.694
378140,108897200000000.0,0.6948
378150,122064900000000.0,0.6931
378180,129369500000000.0,0.6942
378195,171563600000000.0,0.6922
378204,127639500000000.0,0.696
378208,121776500000000.0,0.6937
378217,121199800000000.0,0.6957
378218,389742500000000.0,0.694
378236,101112000000000.0,0.6925
378240,146093400000000.0,0.6917
378245,138500400000000.0,0.6928
378246,113606800000000.0,0.6934
378256,135905300000000.0,0.694
378265,167526800000000.0,0.6931
378268,212892700000000.0,0.6954
378275,109570000000000.0,0.6917
378290,197033800000000.0,0.6934
378299,134367500000000.0,0.6963
378300,211450900000000.0,0.6937
378312,169833600000000.0,0.6948
378321,152148600000000.0,0.6945
378347,143113800000000.0,0.6942
378363,198667800000000.0,0.6948
378365,228174800000000.0,0.6922
378370,100054700000000.0,0.6934
378389,100054700000000.0,0.6937
378422,345434000000000.0,0.696
378452,382630100000000.0,0.694
378466,270465000000000.0,0.6925
378468,158780400000000.0,0.6945
378476,188768000000000.0,0.6965
378504,125044400000000.0,0.6948
378521,119758100000000.0,0.6922
378540,184539000000000.0,0.6922
378556,171755800000000.0,0.6957
378572,122449300000000.0,0.6937
378580,113030100000000.0,0.6948
378594,113606800000000.0,0.6945
378595,101112000000000.0,0.6937
378598,179637200000000.0,0.6948
378614,186749600000000.0,0.694
378617,237401700000000.0,0.6957
378620,110338900000000.0,0.6954
378668,103707100000000.0,0.6948
378673,128120100000000.0,0.694
378689,209240300000000.0,0.6934
378695,102073100000000.0,0.6925
378697,163393900000000.0,0.6948
378698,252683900000000.0,0.6928
378702,104283800000000.0,0.6931
378705,238939600000000.0,0.6931
378706,125525000000000.0,0.6934
378708,113126300000000.0,0.6942
378734,133983000000000.0,0.6951
378736,107647800000000.0,0.6922
378738,101784800000000.0,0.6922
378772,126005500000000.0,0.692
378777,165508400000000.0,0.6954
378781,170121900000000.0,0.6951
378799,161375500000000.0,0.692
378806,199340600000000.0,0.6934
378816,178387700000000.0,0.6917
378829,194823200000000.0,0.6942
378831,184058400000000.0,0.6925
378858,151475800000000.0,0.6951
378878,274694000000000.0,0.6951
378883,106109900000000.0,0.6942
378884,111780700000000.0,0.6945
378891,130619000000000.0,0.6942
378902,148304000000000.0,0.694
378904,169353000000000.0,0.6945
378906,104572100000000.0,0.6937
378946,100054700000000.0,0.6931
378964,249031500000000.0,0.6934
378982,153686400000000.0,0.6934
379001,165412300000000.0,0.6948
379063,130330700000000.0,0.6957
379083,250184900000000.0,0.6922
379089,125621100000000.0,0.694
379111,101880900000000.0,0.6928
379135,103418700000000.0,0.694
379136,165892900000000.0,0.696
379152,376286600000000.0,0.6951
379159,100823700000000.0,0.6954
379168,154839800000000.0,0.6945
379175,1479964000000000.0,0.6948
379184,117066900000000.0,0.6951
379204,123987100000000.0,0.6925
379213,158011500000000.0,0.6948
379227,104572100000000.0,0.6963
379231,153205800000000.0,0.6957
379233,105148800000000.0,0.6957
379247,247397600000000.0,0.694
379253,116394100000000.0,0.6951
379267,680775900000000.0,0.696
379269,138212000000000.0,0.6925
379292,155416400000000.0,0.6928
379305,118700900000000.0,0.6948
379306,139077100000000.0,0.6937
379307,107359400000000.0,0.6957
379337,131003500000000.0,0.6917
379347,109666100000000.0,0.6948
379353,183097300000000.0,0.6951
379382,389358100000000.0,0.694
379399,124563800000000.0,0.6922
379414,260276900000000.0,0.6917
379421,134751900000000.0,0.6948
379440,123506600000000.0,0.6925
379460,162528900000000.0,0.6954
379462,110819500000000.0,0.6925
379468,119469800000000.0,0.6942
379509,121296000000000.0,0.6928
379529,110531200000000.0,0.692
379549,108224400000000.0,0.6951
379557,120430900000000.0,0.692
379566,113991300000000.0,0.6937
379571,176849900000000.0,0.6957
379578,128985100000000.0,0.6934
379590,115336900000000.0,0.6931
379592,108128300000000.0,0.694
379618,121199800000000.0,0.6942
379659,101880900000000.0,0.6934
379660,270849400000000.0,0.6951
379661,121776500000000.0,0.6922
379675,148400100000000.0,0.6957
379701,269792200000000.0,0.6957
379711,587353100000000.0,0.694
379719,167719000000000.0,0.6934
379722,123987100000000.0,0.694
379735,167142400000000.0,0.6942
379739,314100800000000.0,0.6934
379749,102842100000000.0,0.6931
379774,129946200000000.0,0.6951
379783,125140500000000.0,0.6957
379794,188671900000000.0,0.6937
379812,130619000000000.0,0.694
379815,212700400000000.0,0.692
379823,105821600000000.0,0.6917
379826,101400300000000.0,0.6925
379832,101496500000000.0,0.6963
379857,196649400000000.0,0.6931
379863,131387900000000.0,0.692
379867,102457600000000.0,0.694
379876,148496200000000.0,0.6937
379890,178772200000000.0,0.6925
379893,159933800000000.0,0.6942
379898,181847800000000.0,0.6917
379917,560537200000000.0,0.696
379924,381380600000000.0,0.6957
379931,172524700000000.0,0.6954
379945,134271400000000.0,0.6917
379978,100054700000000.0,0.6957
379983,131676300000000.0,0.6922
379994,134848000000000.0,0.6928
379996,212700400000000.0,0.6954
380017,135809200000000.0,0.6925
380018,128216200000000.0,0.696
380025,103514800000000.0,0.6951
380031,110338900000000.0,0.6942
380032,137731500000000.0,0.6922
380062,252107200000000.0,0.6928
380073,142633300000000.0,0.6937
380101,103707100000000.0,0.6951
380111,234614400000000.0,0.6957
380114,193573700000000.0,0.6942
380115,162048300000000.0,0.6951
380143,139269300000000.0,0.6954
380149,112357300000000.0,0.6957
380157,116201900000000.0,0.6945
380185,148015700000000.0,0.6954
380210,111204000000000.0,0.6948
380212,119662000000000.0,0.6957
380221,283440400000000.0,0.6948
380238,203377400000000.0,0.6957
380271,182136200000000.0,0.6922
380276,138500400000000.0,0.6957
380280,230001000000000.0,0.6951
380284,131964600000000.0,0.6925
380303,109281700000000.0,0.6934
380305,165989000000000.0,0.692
380308,180694400000000.0,0.6942
380313,159933800000000.0,0.6945
380318,142633300000000.0,0.6925
380323,120911500000000.0,0.6937
380341,129369500000000.0,0.692
380363,131387900000000.0,0.694
380378,120719300000000.0,0.6957
380380,105725500000000.0,0.6954
380401,121296000000000.0,0.696
380414,110435100000000.0,0.6945
380426,101977000000000.0,0.6948
380432,118220300000000.0,0.6937
380434,327749000000000.0,0.6931
380469,161567700000000.0,0.6922
380489,353507500000000.0,0.6931
380509,103899300000000.0,0.6945
380519,117451400000000.0,0.6917
380532,202992900000000.0,0.6954
380542,297761400000000.0,0.692
380543,118028100000000.0,0.6945
380553,107455500000000.0,0.6951
380569,143210000000000.0,0.694
380589,136866400000000.0,0.6945
380591,116105800000000.0,0.6922
380598,108993400000000.0,0.6922
380609,109570000000000.0,0.6931
380612,363984000000000.0,0.6954
380618,208183100000000.0,0.692
380629,170314100000000.0,0.6922
380642,118028100000000.0,0.6928
380643,203857900000000.0,0.6925
380648,110723400000000.0,0.692
380653,134367500000000.0,0.6922
380671,101496500000000.0,0.6922
380708,116778600000000.0,0.6954
380725,111684500000000.0,0.6951
380730,209913100000000.0,0.6954
380740,106494400000000.0,0.6937
380757,245283100000000.0,0.6945
380761,219236200000000.0,0.6922
380762,113702900000000.0,0.6963
380780,107359400000000.0,0.6951
380788,133886900000000.0,0.6948
380793,119181400000000.0,0.6948
380796,227694200000000.0,0.6954
380798,103226500000000.0,0.6934
380804,132253000000000.0,0.6954
380808,198956100000000.0,0.692
380817,148304000000000.0,0.6942
380827,212892700000000.0,0.696
380839,119085300000000.0,0.6917
380856,115144700000000.0,0.6937
380873,141479900000000.0,0.6937
380888,170986900000000.0,0.6937
380893,225195300000000.0,0.6942
380900,163201700000000.0,0.6937
380903,124179400000000.0,0.694
380905,111300100000000.0,0.6922
380909,101496500000000.0,0.6957
380918,100054700000000.0,0.6942
380935,114568000000000.0,0.6937
380947,584085200000000.0,0.6945
380948,169641300000000.0,0.694
380954,204915200000000.0,0.6931
380980,107167200000000.0,0.6931
380993,316599700000000.0,0.6963
381000,115529100000000.0,0.6934
381003,208087000000000.0,0.6942
381005,114856300000000.0,0.6951
381015,127062800000000.0,0.6937
381021,472977300000000.0,0.6937
381035,131964600000000.0,0.6928
381052,113222400000000.0,0.6925
381076,109377800000000.0,0.6925
381077,161471600000000.0,0.696
381084,142633300000000.0,0.6948
381120,165027900000000.0,0.6937
381121,105917700000000.0,0.6951
381133,103611000000000.0,0.692
381134,186557400000000.0,0.6945
381171,106782700000000.0,0.696
381206,153205800000000.0,0.6937
381234,159453200000000.0,0.6937
381235,276135700000000.0,0.6945
381244,199821100000000.0,0.696
381257,204626800000000.0,0.696
381271,152629100000000.0,0.6963
381276,190594200000000.0,0.6937
381307,100919800000000.0,0.6937
381327,409445900000000.0,0.694
381333,118220300000000.0,0.6931
381340,220485700000000.0,0.6925
381354,142248800000000.0,0.6917
381367,103611000000000.0,0.6954
381378,107359400000000.0,0.6922
381389,101592600000000.0,0.6922
381403,104956600000000.0,0.6945
381419,118412500000000.0,0.6931
381430,439625700000000.0,0.6965
381435,102457600000000.0,0.6948
381439,114183500000000.0,0.694
381440,179637200000000.0,0.6937
381443,102361500000000.0,0.692
381444,103322600000000.0,0.6934
381467,160702700000000.0,0.6954
381516,100535300000000.0,0.6997
381522,132445200000000.0,0.7006
381523,178099400000000.0,0.6986
381529,107263300000000.0,0.6971
381545,276135700000000.0,0.6983
381548,148400100000000.0,0.6986
381555,223945800000000.0,0.6977
381571,101592600000000.0,0.6986
381593,157627100000000.0,0.6977
381602,105533200000000.0,0.7003
381604,166854000000000.0,0.6989
381609,102073100000000.0,0.698
381618,105917700000000.0,0.6963
381646,129081200000000.0,0.696
381658,159357100000000.0,0.7006
381681,157434800000000.0,0.6977
381696,118989200000000.0,0.7006
381721,172524700000000.0,0.6965
381722,119758100000000.0,0.6971
381726,260949700000000.0,0.6986
381735,103995400000000.0,0.6963
381737,149649600000000.0,0.6965
381762,130330700000000.0,0.6965
381766,168776300000000.0,0.6997
381770,137154800000000.0,0.6974
381771,122545400000000.0,0.6994
381791,101400300000000.0,0.6986
381830,182424500000000.0,0.7003
381832,106398300000000.0,0.6991
381851,107936100000000.0,0.6997
381854,164162800000000.0,0.6991
381866,146093400000000.0,0.6991
381877,133118000000000.0,0.698
381880,172236400000000.0,0.6965
381898,319867600000000.0,0.6965
381918,154647500000000.0,0.6977
381932,187422400000000.0,0.7003
381936,170602500000000.0,0.6977
381962,133502400000000.0,0.6971
381982,107167200000000.0,0.6983
382004,160702700000000.0,0.6971
382011,248262600000000.0,0.6971
382031,126293900000000.0,0.6983
382054,100823700000000.0,0.6977
382064,106302200000000.0,0.6977
382069,223369100000000.0,0.6983
382080,121776500000000.0,0.698
382111,138596500000000.0,0.6977
382119,146766200000000.0,0.6994
382121,109281700000000.0,0.6983
382136,134848000000000.0,0.6977
382137,344761200000000.0,0.6965
382141,246532600000000.0,0.6965
382148,118989200000000.0,0.6977
382175,254894500000000.0,0.6986
382270,155224200000000.0,0.6977
382272,178676000000000.0,0.698
382287,166565700000000.0,0.6989
382290,144940000000000.0,0.6997
382299,144940000000000.0,0.6971
382323,122545400000000.0,0.6974
382332,147246700000000.0,0.7006
382338,164643400000000.0,0.6977
382339,116490200000000.0,0.6971
382342,105821600000000.0,0.6989
382355,104187600000000.0,0.7003
382364,729986300000000.0,0.6974
382378,102457600000000.0,0.6997
382406,118893100000000.0,0.6974
382428,110627300000000.0,0.6968
382438,116298000000000.0,0.698
382442,112549600000000.0,0.6991
382468,287765500000000.0,0.6963
382481,163586100000000.0,0.7
382484,117643600000000.0,0.6997
382500,107743900000000.0,0.6965
382527,105148800000000.0,0.6989
382529,221927400000000.0,0.6965
382534,116009700000000.0,0.6971
382577,111396200000000.0,0.7003
382606,280460800000000.0,0.6989
382609,126870600000000.0,0.7
382621,102073100000000.0,0.6997
382625,244514200000000.0,0.7
382631,119181400000000.0,0.6977
382636,238074500000000.0,0.6997
382662,386378500000000.0,0.6994
382685,142441000000000.0,0.6965
382687,133886900000000.0,0.6991
382719,136770300000000.0,0.6989
382730,101688700000000.0,0.6983
382734,117932000000000.0,0.6971
382742,506136700000000.0,0.6974
382754,144171100000000.0,0.6989
382764,150034100000000.0,0.6997
382770,303720400000000.0,0.6986
382780,107936100000000.0,0.6994
382785,106590500000000.0,0.6991
382793,105437100000000.0,0.6977
382817,110435100000000.0,0.7
382843,355333700000000.0,0.6986
382860,115433000000000.0,0.6994
382861,228463100000000.0,0.7
382871,183577900000000.0,0.6977
382891,132637400000000.0,0.6974
382895,213469300000000.0,0.6971
382914,146670100000000.0,0.6983
382920,389550300000000.0,0.6991
382951,111684500000000.0,0.6991
382960,129946200000000.0,0.6997
382969,149169000000000.0,0.7003
382978,106109900000000.0,0.6968
382990,241630800000000.0,0.6994
383034,151764100000000.0,0.7003
383067,224234100000000.0,0.6994
383095,133310200000000.0,0.6965
383117,180982800000000.0,0.6997
383123,121872600000000.0,0.7003
383125,342070000000000.0,0.7015
383126,132925800000000.0,0.6968
383131,119662000000000.0,0.696
383136,161760000000000.0,0.6965
383150,127639500000000.0,0.6963
383174,206260800000000.0,0.6983
383180,242688000000000.0,0.6986
383188,125717200000000.0,0.6986
383199,121488200000000.0,0.6965
383227,114856300000000.0,0.6977
383228,113991300000000.0,0.6994
383229,181463400000000.0,0.6974
383243,334188600000000.0,0.6977
383247,165508400000000.0,0.6991
383251,159837700000000.0,0.7003
